plot_type,n_variants,n_samples,n_values,dpi,average,cycle_0,cycle_1,cycle_2,cycle_3,cycle_4,cycle_5,cycle_6,cycle_7,cycle_8,cycle_9
pcolormesh,50000,1000,50000000,150,0.4328279972076416,0.4220693111419678,0.4374961853027344,0.43714094161987305,0.40648865699768066,0.4219992160797119,0.4683952331542969,0.4220283031463623,0.43763089179992676,0.4218173027038574,0.4532139301300049
matshow,50000,1000,50000000,150,0.06093919277191162,0.062171220779418945,0.06291031837463379,0.0623018741607666,0.04696321487426758,0.07813835144042969,0.04693722724914551,0.06255984306335449,0.062407732009887695,0.04685568809509277,0.07814645767211914
imshow,50000,1000,50000000,150,0.05781550407409668,0.04685473442077637,0.06253910064697266,0.04688668251037598,0.062139034271240234,0.07813000679016113,0.04686331748962402,0.06286430358886719,0.06249737739562988,0.046805620193481445,0.06257486343383789
pcolorfast,50000,1000,50000000,200,0.07344191074371338,0.0622255802154541,0.06279397010803223,0.06252551078796387,0.17183542251586914,0.0469515323638916,0.06245994567871094,0.06215381622314453,0.07816553115844727,0.06247568130493164,0.06283211708068848
pcolormesh,50000,1000,50000000,200,0.43124876022338865,0.42171788215637207,0.4373135566711426,0.42225170135498047,0.4374971389770508,0.4218783378601074,0.43744325637817383,0.4215683937072754,0.42223668098449707,0.43714284896850586,0.45343780517578125
matshow,50000,1000,50000000,200,0.0625075340270996,0.06248617172241211,0.06259560585021973,0.06246352195739746,0.06244254112243652,0.06259322166442871,0.062410831451416016,0.04688596725463867,0.0626065731048584,0.062090396881103516,0.07850050926208496
imshow,50000,1000,50000000,200,0.05937240123748779,0.06244087219238281,0.06247425079345703,0.04688143730163574,0.06252288818359375,0.062530517578125,0.06244254112243652,0.04692959785461426,0.06212115287780762,0.06295490264892578,0.062425851821899414
pcolorfast,50000,10000,500000000,50,0.06090497970581055,0.04690241813659668,0.06211996078491211,0.06282496452331543,0.06217479705810547,0.0781404972076416,0.04714822769165039,0.06264805793762207,0.062424659729003906,0.06250929832458496,0.06215691566467285
pcolormesh,50000,10000,500000000,50,0.4453280448913574,0.4221501350402832,0.45311856269836426,0.531252384185791,0.4531235694885254,0.4219324588775635,0.4217875003814697,0.453188419342041,0.4219069480895996,0.4530928134918213,0.42172765731811523
matshow,50000,10000,500000000,50,0.06719613075256348,0.0939183235168457,0.046880483627319336,0.07777023315429688,0.07810497283935547,0.06251263618469238,0.062493324279785156,0.06286406517028809,0.062476396560668945,0.06247305870056152,0.06246781349182129
imshow,50000,10000,500000000,50,0.057785439491271975,0.06266021728515625,0.04672574996948242,0.06254339218139648,0.046831369400024414,0.06263589859008789,0.06238913536071777,0.06253290176391602,0.04684305191040039,0.06258654594421387,0.06210613250732422
pcolorfast,50000,10000,500000000,100,0.060944199562072754,0.06249856948852539,0.06249094009399414,0.0625464916229248,0.06260490417480469,0.0624845027923584,0.062422990798950195,0.046872854232788086,0.06253719329833984,0.0780336856842041,0.04694986343383789
pcolormesh,50000,10000,500000000,100,0.4343738555908203,0.4218113422393799,0.42192816734313965,0.4683964252471924,0.4221532344818115,0.42192816734313965,0.43735241889953613,0.45311999320983887,0.4376833438873291,0.4218127727508545,0.43755269050598145
matshow,50000,10000,500000000,100,0.07343802452087403,0.09366297721862793,0.15628767013549805,0.06255364418029785,0.06250238418579102,0.046921491622924805,0.06238055229187012,0.06258130073547363,0.06245613098144531,0.06252670288085938,0.06250739097595215
imshow,50000,10000,500000000,100,0.06250231266021729,0.0624241828918457,0.046959638595581055,0.06253886222839355,0.06211972236633301,0.07810354232788086,0.06250977516174316,0.06284260749816895,0.062461137771606445,0.04686999320983887,0.07819366455078125
pcolorfast,50000,10000,500000000,150,0.06090610027313233,0.06253504753112793,0.046819448471069336,0.07813644409179688,0.04685235023498535,0.06263995170593262,0.06206703186035156,0.06282186508178711,0.06256461143493652,0.062085628509521484,0.06253862380981445
pcolormesh,50000,10000,500000000,150,0.4297154188156128,0.42223596572875977,0.4218478202819824,0.43746471405029297,0.42179250717163086,0.4216575622558594,0.43783068656921387,0.43715572357177734,0.42218470573425293,0.4218862056732178,0.4530982971191406
matshow,50000,10000,500000000,150,0.07341082096099853,0.06220650672912598,0.06278705596923828,0.04690861701965332,0.06250381469726562,0.07781839370727539,0.04723381996154785,0.0625758171081543,0.07802104949951172,0.046877384185791016,0.18717575073242188
imshow,50000,10000,500000000,150,0.05781054496765137,0.06246805191040039,0.046877145767211914,0.06252479553222656,0.06251358985900879,0.06247305870056152,0.0468752384185791,0.06250214576721191,0.046872615814208984,0.07811164855957031,0.04688715934753418
pcolorfast,50000,10000,500000000,200,0.05941319465637207,0.062468767166137695,0.04725003242492676,0.06252288818359375,0.0625152587890625,0.062104225158691406,0.06281447410583496,0.06258654594421387,0.06241631507873535,0.046933650970458984,0.06251978874206543
pcolormesh,50000,10000,500000000,200,0.4328047752380371,0.4218142032623291,0.4531290531158447,0.42191243171691895,0.43744444847106934,0.4217255115509033,0.4376997947692871,0.45305895805358887,0.40631723403930664,0.437114953994751,0.43783116340637207
matshow,50000,10000,500000000,200,0.06247093677520752,0.04693722724914551,0.06255269050598145,0.06207537651062012,0.06278395652770996,0.06259369850158691,0.06245875358581543,0.062166690826416016,0.06249284744262695,0.06252169609069824,0.07812643051147461
imshow,50000,10000,500000000,200,0.06874721050262451,0.06247067451477051,0.046875953674316406,0.06250524520874023,0.06251883506774902,0.0628364086151123,0.0624692440032959,0.04686403274536133,0.062186479568481445,0.047199249267578125,0.17154598236083984
